workspace_id,project_id,sdk_key,event_id,event_type,event_version,event_time,sent_at,anonymous_id,session_id,user_id,page_url,referrer_url,page_title,page_type,device_type,os_name,browser_name,viewport_width,viewport_height,country,language,promotion_id,promotion_name,campaign_id,campaign_name,placement,creative_id,creative_type,position_index,click_target_url,click_x,click_y,product_id,product_name,category_id,category_name,quantity,unit_price,currency,source_promotion_id,source_campaign_id
ws_29cm,proj_29cm_store,clk_live_29001,evt_000074,promotion_click,1,2026-04-10T10:51:10Z,2026-04-10T10:51:11Z,anon_017,sess_017,,/,,메인,home,mobile,Android,Chrome,412,915,KR,ko-KR,promo_29_003,단독 할인 쿠폰 배너,camp_29_003,단독 할인 모음전,top_banner,creative_29_003,image,1,/상품/prod_29_103,276,107,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000075,product_view,1,2026-04-10T10:51:18Z,2026-04-10T10:51:19Z,anon_017,sess_017,,/상품/prod_29_103,/프로모션/promo_29_003,상품상세,product_detail,mobile,Android,Chrome,412,915,KR,ko-KR,,,,,,,,,,,,prod_29_103,캔버스 미니 숄더백,cat_bag,가방,,,,promo_29_003,camp_29_003
ws_29cm,proj_29cm_store,clk_live_29001,evt_000076,add_to_cart,1,2026-04-10T10:51:30Z,2026-04-10T10:51:31Z,anon_017,sess_017,,/상품/prod_29_103,/프로모션/promo_29_003,상품상세,product_detail,mobile,Android,Chrome,412,915,KR,ko-KR,,,,,,,,,,,,prod_29_103,캔버스 미니 숄더백,cat_bag,가방,1,74000,KRW,promo_29_003,camp_29_003
ws_29cm,proj_29cm_store,clk_live_29001,evt_000077,page_view,1,2026-04-10T10:54:00Z,2026-04-10T10:54:01Z,anon_018,sess_018,,/홈,/기획전,카테고리,category,mobile,Android,Chrome,412,915,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000078,promotion_view,1,2026-04-10T10:54:05Z,2026-04-10T10:54:06Z,anon_018,sess_018,,/홈,,카테고리,category,mobile,Android,Chrome,412,915,KR,ko-KR,promo_29_002,홈카페 리빙 추천 배너,camp_29_002,홈카페·리빙 특집,category_banner,creative_29_002,image,1,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000079,promotion_click,1,2026-04-10T10:54:10Z,2026-04-10T10:54:11Z,anon_018,sess_018,,/홈,,카테고리,category,mobile,Android,Chrome,412,915,KR,ko-KR,promo_29_002,홈카페 리빙 추천 배너,camp_29_002,홈카페·리빙 특집,category_banner,creative_29_002,image,1,/상품/prod_29_101,264,87,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000080,page_view,1,2026-04-10T10:57:00Z,2026-04-10T10:57:01Z,anon_019,sess_019,,/,,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000081,promotion_view,1,2026-04-10T10:57:05Z,2026-04-10T10:57:06Z,anon_019,sess_019,,/,,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,promo_29_001,봄 셀렉션 메인 배너,camp_29_001,감도 깊은 봄 셀렉션,main_hero,creative_29_001,image,1,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000082,promotion_view,1,2026-04-10T10:57:07Z,2026-04-10T10:57:08Z,anon_019,sess_019,,/홈,,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,promo_29_002,홈카페 리빙 추천 배너,camp_29_002,홈카페·리빙 특집,category_banner,creative_29_002,image,2,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000083,promotion_click,1,2026-04-10T10:57:10Z,2026-04-10T10:57:11Z,anon_019,sess_019,,/,,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,promo_29_001,봄 셀렉션 메인 배너,camp_29_001,감도 깊은 봄 셀렉션,main_hero,creative_29_001,image,1,/상품/prod_29_103,119,115,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000084,product_view,1,2026-04-10T10:57:18Z,2026-04-10T10:57:19Z,anon_019,sess_019,,/상품/prod_29_103,/프로모션/promo_29_001,상품상세,product_detail,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,prod_29_103,캔버스 미니 숄더백,cat_bag,가방,,,,promo_29_001,camp_29_001
ws_29cm,proj_29cm_store,clk_live_29001,evt_000085,page_view,1,2026-04-10T11:00:00Z,2026-04-10T11:00:01Z,anon_020,sess_020,,/,/기획전,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000086,promotion_view,1,2026-04-10T11:00:05Z,2026-04-10T11:00:06Z,anon_020,sess_020,,/,,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,promo_29_003,단독 할인 쿠폰 배너,camp_29_003,단독 할인 모음전,top_banner,creative_29_003,image,1,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000087,promotion_view,1,2026-04-10T11:00:07Z,2026-04-10T11:00:08Z,anon_020,sess_020,,/홈,,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,promo_29_002,홈카페 리빙 추천 배너,camp_29_002,홈카페·리빙 특집,category_banner,creative_29_002,image,2,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000088,promotion_click,1,2026-04-10T11:00:10Z,2026-04-10T11:00:11Z,anon_020,sess_020,,/,,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,promo_29_003,단독 할인 쿠폰 배너,camp_29_003,단독 할인 모음전,top_banner,creative_29_003,image,1,/상품/prod_29_101,84,48,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000089,product_view,1,2026-04-10T11:00:18Z,2026-04-10T11:00:19Z,anon_020,sess_020,,/상품/prod_29_101,/프로모션/promo_29_003,상품상세,product_detail,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,prod_29_101,원목 사이드 테이블,cat_living,리빙,,,,promo_29_003,camp_29_003
ws_29cm,proj_29cm_store,clk_live_29001,evt_000090,page_view,1,2026-04-10T11:03:00Z,2026-04-10T11:03:01Z,anon_021,sess_021,,/,,메인,home,desktop,Windows,Chrome,1440,900,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000091,promotion_view,1,2026-04-10T11:03:05Z,2026-04-10T11:03:06Z,anon_021,sess_021,,/,,메인,home,desktop,Windows,Chrome,1440,900,KR,ko-KR,promo_29_001,봄 셀렉션 메인 배너,camp_29_001,감도 깊은 봄 셀렉션,main_hero,creative_29_001,image,1,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000092,promotion_click,1,2026-04-10T11:03:10Z,2026-04-10T11:03:11Z,anon_021,sess_021,,/,,메인,home,desktop,Windows,Chrome,1440,900,KR,ko-KR,promo_29_001,봄 셀렉션 메인 배너,camp_29_001,감도 깊은 봄 셀렉션,main_hero,creative_29_001,image,1,/상품/prod_29_101,225,40,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000093,page_view,1,2026-04-10T11:06:00Z,2026-04-10T11:06:01Z,anon_022,sess_022,,/,/기획전,메인,home,mobile,Android,Chrome,412,915,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000094,promotion_view,1,2026-04-10T11:06:05Z,2026-04-10T11:06:06Z,anon_022,sess_022,,/,,메인,home,mobile,Android,Chrome,412,915,KR,ko-KR,promo_wc_001,디자이너 브랜드 특가전,camp_wc_001,디자이너 브랜드 위크,main_hero,creative_wc_001,image,1,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000095,promotion_click,1,2026-04-10T11:06:10Z,2026-04-10T11:06:11Z,anon_022,sess_022,,/,,메인,home,mobile,Android,Chrome,412,915,KR,ko-KR,promo_wc_001,디자이너 브랜드 특가전,camp_wc_001,디자이너 브랜드 위크,main_hero,creative_wc_001,image,1,/상품/prod_wc_103,112,141,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000096,product_view,1,2026-04-10T11:06:18Z,2026-04-10T11:06:19Z,anon_022,sess_022,,/상품/prod_wc_103,/프로모션/promo_wc_001,상품상세,product_detail,mobile,Android,Chrome,412,915,KR,ko-KR,,,,,,,,,,,,prod_wc_103,실크 블라우스,cat_top,상의,,,,promo_wc_001,camp_wc_001
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000097,page_view,1,2026-04-10T11:09:00Z,2026-04-10T11:09:01Z,anon_023,sess_023,,/카테고리/슈즈,/기획전,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000098,promotion_view,1,2026-04-10T11:09:05Z,2026-04-10T11:09:06Z,anon_023,sess_023,,/카테고리/슈즈,,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,promo_wc_003,봄 슈즈 추천 배너,camp_wc_003,슈즈 추천 기획전,category_banner,creative_wc_003,image,1,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000099,promotion_click,1,2026-04-10T11:09:10Z,2026-04-10T11:09:11Z,anon_023,sess_023,,/카테고리/슈즈,,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,promo_wc_003,봄 슈즈 추천 배너,camp_wc_003,슈즈 추천 기획전,category_banner,creative_wc_003,image,1,/상품/prod_wc_103,134,158,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000100,page_view,1,2026-04-10T11:12:00Z,2026-04-10T11:12:01Z,anon_024,sess_024,,/,/기획전,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000101,promotion_view,1,2026-04-10T11:12:05Z,2026-04-10T11:12:06Z,anon_024,sess_024,,/,,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,promo_wc_002,신규 회원 첫 결제 할인,camp_wc_002,신규 가입 혜택,top_banner,creative_wc_002,image,1,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000102,promotion_click,1,2026-04-10T11:12:10Z,2026-04-10T11:12:11Z,anon_024,sess_024,,/,,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,promo_wc_002,신규 회원 첫 결제 할인,camp_wc_002,신규 가입 혜택,top_banner,creative_wc_002,image,1,/상품/prod_wc_103,192,152,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000103,page_view,1,2026-04-10T11:15:00Z,2026-04-10T11:15:01Z,anon_025,sess_025,,/,,메인,home,desktop,macOS,Safari,1512,982,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000104,promotion_view,1,2026-04-10T11:15:05Z,2026-04-10T11:15:06Z,anon_025,sess_025,,/,,메인,home,desktop,macOS,Safari,1512,982,KR,ko-KR,promo_wc_001,디자이너 브랜드 특가전,camp_wc_001,디자이너 브랜드 위크,main_hero,creative_wc_001,image,1,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000105,promotion_click,1,2026-04-10T11:15:10Z,2026-04-10T11:15:11Z,anon_025,sess_025,,/,,메인,home,desktop,macOS,Safari,1512,982,KR,ko-KR,promo_wc_001,디자이너 브랜드 특가전,camp_wc_001,디자이너 브랜드 위크,main_hero,creative_wc_001,image,1,/상품/prod_wc_101,85,78,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000106,product_view,1,2026-04-10T11:15:18Z,2026-04-10T11:15:19Z,anon_025,sess_025,,/상품/prod_wc_101,/프로모션/promo_wc_001,상품상세,product_detail,desktop,macOS,Safari,1512,982,KR,ko-KR,,,,,,,,,,,,prod_wc_101,디자이너 플랫 슈즈,cat_shoes,신발,,,,promo_wc_001,camp_wc_001
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000107,add_to_cart,1,2026-04-10T11:15:30Z,2026-04-10T11:15:31Z,anon_025,sess_025,,/상품/prod_wc_101,/프로모션/promo_wc_001,상품상세,product_detail,desktop,macOS,Safari,1512,982,KR,ko-KR,,,,,,,,,,,,prod_wc_101,디자이너 플랫 슈즈,cat_shoes,신발,1,119000,KRW,promo_wc_001,camp_wc_001
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000108,page_view,1,2026-04-10T11:18:00Z,2026-04-10T11:18:01Z,anon_026,sess_026,,/,/기획전,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000109,promotion_view,1,2026-04-10T11:18:05Z,2026-04-10T11:18:06Z,anon_026,sess_026,,/,,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,promo_wc_001,디자이너 브랜드 특가전,camp_wc_001,디자이너 브랜드 위크,main_hero,creative_wc_001,image,1,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000110,promotion_click,1,2026-04-10T11:18:10Z,2026-04-10T11:18:11Z,anon_026,sess_026,,/,,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,promo_wc_001,디자이너 브랜드 특가전,camp_wc_001,디자이너 브랜드 위크,main_hero,creative_wc_001,image,1,/상품/prod_wc_103,138,37,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000111,product_view,1,2026-04-10T11:18:18Z,2026-04-10T11:18:19Z,anon_026,sess_026,,/상품/prod_wc_103,/프로모션/promo_wc_001,상품상세,product_detail,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,prod_wc_103,실크 블라우스,cat_top,상의,,,,promo_wc_001,camp_wc_001
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000112,add_to_cart,1,2026-04-10T11:18:30Z,2026-04-10T11:18:31Z,anon_026,sess_026,,/상품/prod_wc_103,/프로모션/promo_wc_001,상품상세,product_detail,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,prod_wc_103,실크 블라우스,cat_top,상의,1,89000,KRW,promo_wc_001,camp_wc_001
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000113,page_view,1,2026-04-10T11:21:00Z,2026-04-10T11:21:01Z,anon_027,sess_027,,/,,메인,home,mobile,Android,Chrome,412,915,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000114,promotion_view,1,2026-04-10T11:21:05Z,2026-04-10T11:21:06Z,anon_027,sess_027,,/,,메인,home,mobile,Android,Chrome,412,915,KR,ko-KR,promo_wc_001,디자이너 브랜드 특가전,camp_wc_001,디자이너 브랜드 위크,main_hero,creative_wc_001,image,1,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000115,promotion_click,1,2026-04-10T11:21:10Z,2026-04-10T11:21:11Z,anon_027,sess_027,,/,,메인,home,mobile,Android,Chrome,412,915,KR,ko-KR,promo_wc_001,디자이너 브랜드 특가전,camp_wc_001,디자이너 브랜드 위크,main_hero,creative_wc_001,image,1,/상품/prod_wc_103,251,144,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000116,page_view,1,2026-04-10T11:24:00Z,2026-04-10T11:24:01Z,anon_028,sess_028,,/,/기획전,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000117,promotion_view,1,2026-04-10T11:24:05Z,2026-04-10T11:24:06Z,anon_028,sess_028,,/,,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,promo_wc_001,디자이너 브랜드 특가전,camp_wc_001,디자이너 브랜드 위크,main_hero,creative_wc_001,image,1,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000118,promotion_view,1,2026-04-10T11:24:07Z,2026-04-10T11:24:08Z,anon_028,sess_028,,/카테고리/슈즈,,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,promo_wc_003,봄 슈즈 추천 배너,camp_wc_003,슈즈 추천 기획전,category_banner,creative_wc_003,image,2,,,,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000119,promotion_click,1,2026-04-10T11:24:10Z,2026-04-10T11:24:11Z,anon_028,sess_028,,/,,메인,home,mobile,iOS,Safari,390,844,KR,ko-KR,promo_wc_001,디자이너 브랜드 특가전,camp_wc_001,디자이너 브랜드 위크,main_hero,creative_wc_001,image,1,/상품/prod_wc_103,142,141,,,,,,,,,
ws_wconcept,proj_wconcept_store,clk_live_wc001,evt_000120,product_view,1,2026-04-10T11:24:18Z,2026-04-10T11:24:19Z,anon_028,sess_028,,/상품/prod_wc_103,/프로모션/promo_wc_001,상품상세,product_detail,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,prod_wc_103,실크 블라우스,cat_top,상의,,,,promo_wc_001,camp_wc_001
